lead_time,no_of_special_requests,avg_price_per_room,arrival_date,arrival_month,no_of_week_nights,market_segment_type,no_of_weekend_nights,no_of_adults,room_type_reserved,booking_status
4.727387818712341,0.6931471805599453,4.795790545596741,2,6,1.3862943611198906,3,0.0,2,0,1
3.2188758248682006,0.0,5.440684607834958,6,10,1.0986122886681098,4,0.0,3,3,0
1.3862943611198906,0.0,4.564348191467836,24,6,1.0986122886681098,3,0.0,1,0,1
4.343805421853684,0.6931471805599453,4.384523514872469,11,11,1.0986122886681098,4,0.0,2,0,1
4.6443908991413725,0.0,4.394449154672439,4,5,1.3862943611198906,3,0.0,2,0,1
5.278114659230517,0.6931471805599453,4.212571943586751,27,7,1.9459101490553132,4,1.0986122886681098,2,0,1
3.4657359027997265,0.6931471805599453,5.058917392714304,18,9,1.0986122886681098,4,1.0986122886681098,1,4,0
2.302585092994046,1.0986122886681098,4.493120682179469,4,12,1.0986122886681098,4,1.0986122886681098,2,0,1
1.6094379124341003,0.0,4.406719247264253,6,2,0.6931471805599453,4,0.0,2,0,1
5.247024072160486,0.6931471805599453,4.52124495105033,30,7,1.3862943611198906,4,1.0986122886681098,2,0,1
5.0238805208462765,0.0,4.592591403781231,6,8,1.9459101490553132,4,1.3862943611198906,2,0,0
3.6375861597263857,0.6931471805599453,4.577798989191959,22,10,1.3862943611198906,4,0.0,2,0,1
0.6931471805599453,0.6931471805599453,5.0238805208462765,4,8,0.6931471805599453,4,0.0,2,0,1
1.791759469228055,0.0,4.787491742782046,31,5,1.0986122886681098,4,0.0,2,0,1
4.584967478670572,0.0,4.919250732294404,9,9,1.791759469228055,4,1.0986122886681098,2,0,0
4.969813299576001,1.0986122886681098,4.630252966355554,23,4,1.6094379124341003,4,1.0986122886681098,2,2,0
2.5649493574615367,0.0,3.890186310818972,16,1,1.3862943611198906,4,1.0986122886681098,1,0,1
4.465908118654584,0.0,4.663439094112067,24,9,1.0986122886681098,3,0.0,2,0,1
5.6131281063880705,0.0,4.700480365792417,17,7,1.0986122886681098,3,0.0,2,0,0
5.049856007249537,0.0,4.879006851617819,16,8,1.0986122886681098,4,0.0,2,0,0
2.1972245773362196,0.6931471805599453,4.295651418927136,6,12,0.6931471805599453,4,0.0,1,0,1
3.091042453358316,0.6931471805599453,4.727387818712341,12,3,0.6931471805599453,4,1.0986122886681098,2,0,1
2.772588722239781,1.0986122886681098,4.770684624465665,30,8,1.0986122886681098,4,0.0,2,0,1
4.890349128221754,1.0986122886681098,5.093750200806762,22,9,1.3862943611198906,4,0.0,3,2,1
3.5553480614894135,0.6931471805599453,4.791649752930709,12,6,0.6931471805599453,4,1.0986122886681098,2,1,1
3.4339872044851463,0.0,4.493120682179469,4,3,1.0986122886681098,4,0.0,1,0,1
3.9318256327243257,0.0,4.964242254526545,2,9,1.0986122886681098,4,0.0,3,2,0
2.9444389791664403,0.6931471805599453,4.330733340286331,30,12,1.0986122886681098,3,0.6931471805599453,2,0,1
5.0238805208462765,1.0986122886681098,5.13167228913909,10,7,0.6931471805599453,4,1.0986122886681098,3,2,0
5.0369526024136295,0.0,4.970507503005476,24,9,1.3862943611198906,4,1.0986122886681098,2,2,0
2.3978952727983707,0.0,4.705015520957808,21,5,0.6931471805599453,3,0.6931471805599453,2,0,1
4.394449154672439,0.6931471805599453,4.006787581872569,5,3,0.6931471805599453,4,0.6931471805599453,2,0,1
4.5217885770490405,0.0,4.739701078945697,12,10,1.0986122886681098,4,0.0,2,0,1
5.537334267018537,0.6931471805599453,5.297817241506355,8,10,0.6931471805599453,4,0.0,2,4,0
5.327876168789581,0.6931471805599453,4.52124495105033,5,7,2.1972245773362196,4,1.0986122886681098,1,0,0
5.231108616854587,0.0,5.127884854146496,26,8,1.0986122886681098,4,1.0986122886681098,2,1,0
4.060443010546419,1.3862943611198906,4.460144413937834,28,10,1.0986122886681098,4,0.0,1,0,1
2.9444389791664403,0.0,4.867534450455582,17,6,1.0986122886681098,4,0.0,2,0,1
3.7376696182833684,0.6931471805599453,4.795790545596741,28,4,1.3862943611198906,4,0.0,2,0,1
1.0986122886681098,0.0,4.74493212836325,4,10,0.6931471805599453,4,1.0986122886681098,2,0,1
5.54907608489522,0.0,4.651099117876491,16,10,1.3862943611198906,4,1.0986122886681098,2,2,0
2.0794415416798357,0.6931471805599453,4.3694478524670215,17,12,0.6931471805599453,4,0.6931471805599453,2,0,1
3.828641396489095,0.0,4.430578675256047,8,9,1.791759469228055,4,0.0,2,0,1
5.272999558563747,0.0,4.473123405067759,9,7,0.6931471805599453,4,1.0986122886681098,0,1,0
5.2574953720277815,0.0,4.762173934797756,3,6,1.0986122886681098,3,0.6931471805599453,1,0,0
4.23410650459726,0.6931471805599453,4.577798989191959,4,4,1.0986122886681098,4,0.6931471805599453,2,0,1
5.3230099791384085,0.0,4.957937505095806,7,10,1.0986122886681098,4,0.0,3,2,0
3.8918202981106265,0.0,5.170483995038151,14,9,1.0986122886681098,3,0.0,3,3,1
3.6375861597263857,0.6931471805599453,4.72384171570559,29,6,0.6931471805599453,3,0.0,3,0,1
4.394449154672439,0.0,4.599252712224054,1,7,0.6931471805599453,4,0.0,2,2,0
4.6443908991413725,0.6931471805599453,4.948759890378168,19,12,1.0986122886681098,4,0.6931471805599453,3,2,0
3.4965075614664802,0.0,4.542017370982823,25,10,1.791759469228055,4,0.6931471805599453,2,0,1
3.7376696182833684,1.0986122886681098,4.671893818030999,16,10,1.0986122886681098,4,0.6931471805599453,2,0,1
1.6094379124341003,0.0,4.694553747122777,12,2,2.70805020110221,4,1.9459101490553132,1,2,0
3.58351893845611,1.3862943611198906,4.644871552839644,8,10,1.0986122886681098,4,0.0,2,0,1
4.663439094112067,0.0,4.189654742026425,28,9,0.6931471805599453,2,0.0,1,0,1
3.4657359027997265,0.0,4.3291531450668135,8,12,1.3862943611198906,3,0.0,2,0,1
4.07753744390572,0.6931471805599453,4.589751933259711,29,10,1.3862943611198906,4,1.0986122886681098,2,0,1
3.4965075614664802,0.0,5.13167228913909,15,7,1.0986122886681098,4,0.6931471805599453,3,2,0
3.295836866004329,0.0,4.61512051684126,11,11,0.6931471805599453,4,0.0,2,0,0
2.8903717578961645,1.0986122886681098,4.584967478670572,28,12,0.0,4,0.6931471805599453,2,0,1
4.454347296253507,1.3862943611198906,4.837075242970874,13,5,0.6931471805599453,4,0.0,2,0,1
4.51085950651685,0.0,4.51085950651685,8,5,1.3862943611198906,3,1.0986122886681098,1,0,1
5.53338948872752,0.0,4.675628649636653,15,10,0.6931471805599453,4,1.0986122886681098,2,0,0
5.003946305945459,0.0,4.637153231841142,1,7,2.0794415416798357,3,1.3862943611198906,2,0,1
2.833213344056216,0.6931471805599453,5.139321635057579,6,11,1.3862943611198906,4,1.0986122886681098,1,0,1
5.365976015021851,0.0,4.875197323201151,7,6,1.3862943611198906,3,0.0,2,0,0
2.1972245773362196,1.0986122886681098,5.0689042022202315,9,9,0.6931471805599453,4,0.0,2,0,1
2.3978952727983707,0.6931471805599453,4.624972813284271,20,11,0.0,4,0.6931471805599453,2,0,0
4.418840607796598,0.0,4.189654742026425,26,3,0.6931471805599453,3,1.0986122886681098,2,0,1
3.784189633918261,0.6931471805599453,4.951592753462473,21,5,1.0986122886681098,4,1.0986122886681098,2,2,1
2.833213344056216,0.6931471805599453,4.775756486563625,5,9,1.6094379124341003,3,1.0986122886681098,3,0,1
2.6390573296152584,0.0,5.087596335232384,8,11,1.0986122886681098,2,0.0,1,0,1
4.584967478670572,0.0,4.637637376125593,16,4,0.6931471805599453,4,1.0986122886681098,2,2,1
5.3230099791384085,0.0,4.416548827045609,12,7,1.6094379124341003,4,0.0,2,1,0
3.9889840465642745,1.0986122886681098,4.464182492687114,28,3,1.6094379124341003,4,0.6931471805599453,2,0,1
0.6931471805599453,0.0,4.430816798843313,10,5,0.6931471805599453,4,0.0,2,0,1
2.6390573296152584,0.6931471805599453,5.091662132738629,11,5,1.3862943611198906,4,0.0,3,4,1
3.1354942159291497,1.0986122886681098,4.663439094112067,15,9,1.3862943611198906,4,0.0,2,0,1
4.330733340286331,0.0,4.525910505002459,28,7,1.3862943611198906,4,0.0,2,0,1
5.0238805208462765,0.6931471805599453,4.620058798481842,5,8,1.0986122886681098,4,0.6931471805599453,2,0,0
2.995732273553991,0.6931471805599453,4.875197323201151,20,2,0.6931471805599453,4,1.0986122886681098,3,2,1
4.07753744390572,0.6931471805599453,4.549657476057832,9,12,1.0986122886681098,4,0.0,2,0,1
4.812184355372417,0.6931471805599453,4.609660091260944,4,5,1.6094379124341003,4,0.6931471805599453,2,0,1
4.59511985013459,1.3862943611198906,4.549657476057832,5,12,0.6931471805599453,4,0.6931471805599453,2,0,1
4.709530201312334,0.0,4.301358731606427,20,4,1.0986122886681098,4,0.0,2,0,1
3.8918202981106265,0.6931471805599453,4.93806460126142,21,3,1.3862943611198906,4,0.6931471805599453,2,0,0
3.367295829986474,0.0,5.152539866934696,8,10,0.6931471805599453,4,0.6931471805599453,2,3,1
2.772588722239781,0.6931471805599453,4.69125613490122,5,11,1.6094379124341003,4,1.0986122886681098,1,0,1
5.41610040220442,0.0,4.189654742026425,2,10,1.0986122886681098,3,0.6931471805599453,2,0,1
3.091042453358316,0.0,4.532599493153256,4,11,0.6931471805599453,3,0.0,1,2,1
4.59511985013459,0.0,4.189654742026425,21,9,0.6931471805599453,2,0.0,1,0,1
5.303304908059076,1.6094379124341003,4.758749273916392,3,10,1.6094379124341003,3,0.6931471805599453,3,2,1
5.641907070938114,0.0,4.69866052907543,3,10,1.3862943611198906,4,0.6931471805599453,2,2,0
3.4339872044851463,0.0,4.417635062141249,13,2,0.6931471805599453,4,0.0,2,0,0
4.356708826689592,0.0,4.5591262474866845,12,7,1.0986122886681098,4,0.0,2,0,0
4.204692619390966,0.6931471805599453,4.480740107609915,2,9,1.0986122886681098,4,0.6931471805599453,2,0,1
3.1354942159291497,1.3862943611198906,4.812184355372417,31,8,0.6931471805599453,4,0.0,2,0,1
3.6375861597263857,0.6931471805599453,4.741884009303914,28,9,0.6931471805599453,4,0.0,2,2,1
4.9344739331306915,0.0,4.5591262474866845,22,8,0.6931471805599453,3,1.0986122886681098,2,0,0
4.110873864173311,0.6931471805599453,4.828153724500936,5,9,1.3862943611198906,4,0.6931471805599453,2,2,0
4.1588830833596715,0.0,4.502583597212991,14,10,1.0986122886681098,4,0.0,2,0,0
4.709530201312334,0.6931471805599453,4.577798989191959,27,4,1.3862943611198906,4,0.0,2,0,1
5.198497031265826,0.0,4.2626798770413155,16,10,0.6931471805599453,3,0.0,2,0,0
1.6094379124341003,0.6931471805599453,4.394449154672439,20,1,0.6931471805599453,4,0.0,1,0,1
3.912023005428146,0.6931471805599453,4.987775999950173,28,12,1.6094379124341003,4,0.6931471805599453,2,0,1
4.836281906951478,0.6931471805599453,4.747537427275013,9,7,0.6931471805599453,4,1.0986122886681098,2,0,1
5.351858133476067,0.6931471805599453,4.520701029361642,18,8,0.6931471805599453,4,0.0,1,0,0
4.770684624465665,0.0,4.297285406218791,1,8,0.6931471805599453,3,1.0986122886681098,1,0,1
4.127134385045092,0.0,4.5217885770490405,4,10,0.0,3,1.0986122886681098,2,0,1
2.302585092994046,0.6931471805599453,4.2227377769905,24,2,1.0986122886681098,4,0.0,1,0,1
2.772588722239781,0.0,5.181783550292085,29,4,1.0986122886681098,4,0.0,3,2,0
2.9444389791664403,0.6931471805599453,4.558078578454241,13,6,1.6094379124341003,4,0.6931471805599453,2,0,1
2.4849066497880004,0.0,5.0238805208462765,9,8,1.3862943611198906,4,0.0,2,0,0
3.8501476017100584,0.0,4.605170185988092,24,3,0.6931471805599453,4,0.0,2,0,0
0.6931471805599453,1.0986122886681098,5.204006687076795,25,11,0.6931471805599453,4,0.0,2,4,1
4.406719247264253,1.0986122886681098,4.945207488773801,27,7,1.3862943611198906,4,0.0,3,2,1
4.143134726391533,0.6931471805599453,4.747537427275013,26,7,1.3862943611198906,4,0.0,2,0,0
4.276666119016055,0.0,4.566948973167894,3,3,1.3862943611198906,4,0.6931471805599453,2,0,1
3.091042453358316,0.0,4.882044059723269,29,5,1.0986122886681098,4,1.0986122886681098,3,2,0
0.0,0.0,0.0,25,8,1.0986122886681098,1,0.0,1,0,1
0.6931471805599453,0.0,4.564348191467836,6,9,0.6931471805599453,2,0.0,1,0,1
5.123963979403259,1.0986122886681098,4.666265285347902,30,7,0.6931471805599453,4,0.0,2,0,0
1.3862943611198906,0.0,4.382026634673881,2,2,0.6931471805599453,4,0.0,1,0,1
4.844187086458591,0.0,4.384523514872469,5,11,0.6931471805599453,4,0.6931471805599453,2,0,1
2.3978952727983707,0.0,4.406719247264253,20,2,1.3862943611198906,4,1.0986122886681098,2,0,1
4.736198448394496,0.6931471805599453,4.8721392168423305,11,9,1.3862943611198906,4,1.0986122886681098,2,0,1
4.02535169073515,1.0986122886681098,4.74493212836325,19,6,1.0986122886681098,4,1.0986122886681098,3,2,1
5.117993812416755,1.0986122886681098,4.312140507209715,21,4,1.3862943611198906,4,0.0,2,1,1
2.3978952727983707,1.0986122886681098,4.795790545596741,26,10,0.6931471805599453,4,0.0,2,0,1
2.1972245773362196,0.6931471805599453,3.970291913552122,26,12,1.0986122886681098,3,1.0986122886681098,2,0,1
3.2188758248682006,0.6931471805599453,4.382026634673881,26,2,1.0986122886681098,4,0.0,2,0,1
1.9459101490553132,0.6931471805599453,4.80949782304466,16,5,1.0986122886681098,4,0.6931471805599453,2,0,1
5.209486152841421,0.6931471805599453,4.729156165769083,15,8,1.3862943611198906,4,0.6931471805599453,2,2,0
5.1647859739235145,0.0,4.52124495105033,8,9,1.3862943611198906,3,0.0,2,2,1
5.181783550292085,0.6931471805599453,4.293878247897177,5,8,1.0986122886681098,3,1.0986122886681098,2,0,1
5.19295685089021,0.6931471805599453,4.460144413937834,17,7,0.0,4,0.6931471805599453,2,0,0
2.5649493574615367,0.6931471805599453,4.503358919841406,29,8,1.791759469228055,4,1.0986122886681098,2,2,1
1.791759469228055,0.0,4.356708826689592,28,11,0.0,2,0.6931471805599453,1,0,1
4.795790545596741,0.6931471805599453,4.925803358579558,9,8,1.791759469228055,4,0.0,2,2,1
5.170483995038151,0.6931471805599453,4.609660091260944,2,8,1.6094379124341003,4,0.0,2,0,1
2.302585092994046,0.0,4.789157022101107,22,9,0.6931471805599453,4,0.0,1,0,1
4.0943445622221,0.0,4.403665809777363,4,4,1.3862943611198906,3,0.6931471805599453,2,0,1
4.59511985013459,0.6931471805599453,4.829912458665998,18,11,1.0986122886681098,4,0.6931471805599453,2,0,1
1.6094379124341003,1.0986122886681098,4.330733340286331,27,9,0.6931471805599453,3,0.0,2,0,1
0.6931471805599453,1.0986122886681098,0.0,22,1,0.6931471805599453,1,0.0,1,2,1
4.762173934797756,0.0,4.666265285347902,5,5,1.3862943611198906,4,0.0,2,0,0
4.143134726391533,1.0986122886681098,4.892602227184663,13,10,1.3862943611198906,4,0.0,2,2,1
2.1972245773362196,0.6931471805599453,4.574710978503383,8,3,0.6931471805599453,4,0.0,1,0,1
0.6931471805599453,0.0,4.382026634673881,14,2,0.0,4,0.6931471805599453,2,0,0
5.1647859739235145,0.0,4.2626798770413155,10,10,0.6931471805599453,3,0.6931471805599453,2,0,0
4.969813299576001,0.6931471805599453,4.727387818712341,2,7,0.6931471805599453,3,1.0986122886681098,2,0,1
4.634728988229636,0.0,4.629862798578463,16,10,1.0986122886681098,3,0.0,2,0,0
4.110873864173311,1.0986122886681098,4.502583597212991,25,10,1.0986122886681098,4,1.0986122886681098,2,0,1
3.6635616461296463,0.6931471805599453,4.406719247264253,19,9,1.0986122886681098,3,0.6931471805599453,1,0,1
5.087596335232384,0.0,4.875197323201151,25,3,1.0986122886681098,3,0.6931471805599453,2,0,0
0.6931471805599453,0.0,5.02604922014861,9,10,1.0986122886681098,4,0.6931471805599453,2,0,1
4.882801922586371,0.0,4.5591262474866845,15,8,0.6931471805599453,4,1.0986122886681098,2,0,0
2.0794415416798357,1.0986122886681098,5.081404364984463,27,10,0.6931471805599453,4,0.0,2,0,1
5.247024072160486,0.0,4.707726774313183,28,10,1.0986122886681098,4,0.6931471805599453,2,2,0
2.5649493574615367,0.0,4.784737954585425,30,12,1.6094379124341003,4,1.0986122886681098,2,2,1
5.537334267018537,1.0986122886681098,4.316821224548606,13,12,1.791759469228055,4,0.6931471805599453,2,0,1
2.70805020110221,1.0986122886681098,4.499809670330265,18,11,1.0986122886681098,4,0.0,2,0,1
5.3612921657094255,0.6931471805599453,4.2626798770413155,20,5,1.3862943611198906,3,1.0986122886681098,1,0,1
4.7535901911063645,0.0,4.185859671057874,27,2,1.9459101490553132,3,1.0986122886681098,1,0,0
2.9444389791664403,0.0,4.725172978382788,2,10,1.0986122886681098,4,1.0986122886681098,2,0,1
4.30406509320417,0.0,4.30406509320417,28,10,0.6931471805599453,3,0.0,2,0,1
3.332204510175204,0.6931471805599453,4.493120682179469,13,12,1.6094379124341003,4,0.0,2,0,1
2.995732273553991,0.0,4.394449154672439,13,11,1.3862943611198906,3,1.0986122886681098,2,0,1
5.087596335232384,0.0,4.875197323201151,25,3,1.0986122886681098,3,0.6931471805599453,3,0,0
4.394449154672439,0.0,5.13167228913909,12,9,1.0986122886681098,4,0.6931471805599453,3,2,0
4.7535901911063645,0.0,4.6913478822291435,13,10,0.6931471805599453,4,0.0,2,0,0
5.204006687076795,1.0986122886681098,4.520701029361642,28,10,1.0986122886681098,4,0.0,2,0,0
3.5553480614894135,0.6931471805599453,4.605170185988092,2,9,0.6931471805599453,4,0.0,2,0,0
4.143134726391533,0.0,4.110873864173311,25,11,1.6094379124341003,3,0.0,2,2,1
4.454347296253507,0.6931471805599453,4.52124495105033,12,4,1.6094379124341003,4,0.0,2,0,1
4.204692619390966,0.6931471805599453,4.747537427275013,19,3,0.6931471805599453,4,0.6931471805599453,2,2,1
4.969813299576001,0.6931471805599453,5.511814540810441,8,7,1.0986122886681098,4,0.0,2,4,0
2.1972245773362196,0.6931471805599453,4.764990477435532,1,12,1.3862943611198906,4,0.0,2,2,1
2.6390573296152584,0.6931471805599453,4.189654742026425,14,6,1.3862943611198906,2,0.0,1,0,1
4.532599493153256,0.6931471805599453,4.666265285347902,28,4,0.6931471805599453,4,0.0,2,0,1
4.31748811353631,1.0986122886681098,4.384523514872469,13,11,0.0,4,1.0986122886681098,2,0,1
2.70805020110221,0.6931471805599453,4.406719247264253,21,1,1.3862943611198906,4,0.0,1,0,1
4.90527477843843,1.0986122886681098,4.932313327320786,29,9,1.3862943611198906,4,0.6931471805599453,2,2,0
4.564348191467836,1.0986122886681098,4.51085950651685,20,11,0.0,4,1.0986122886681098,2,0,0
4.219507705176107,0.0,4.23410650459726,16,12,1.0986122886681098,3,0.0,2,0,1
0.0,0.6931471805599453,4.8283137373023015,11,9,0.6931471805599453,4,0.0,2,0,1
4.04305126783455,0.0,4.5591262474866845,20,6,1.0986122886681098,4,0.6931471805599453,1,0,0
4.890349128221754,1.0986122886681098,4.751432692966343,13,7,1.6094379124341003,4,1.0986122886681098,2,0,1
4.276666119016055,0.0,4.564348191467836,22,9,1.3862943611198906,3,0.0,2,0,1
4.919980925828125,0.6931471805599453,4.773139236557646,29,5,1.3862943611198906,4,1.0986122886681098,2,2,1
4.709530201312334,0.0,4.919250732294404,6,5,0.6931471805599453,4,0.0,2,0,0
2.4849066497880004,0.6931471805599453,4.406719247264253,12,2,1.0986122886681098,4,0.6931471805599453,2,0,1
4.189654742026425,1.3862943611198906,4.919250732294404,27,9,1.3862943611198906,4,0.0,2,0,1
4.442651256490317,0.0,4.52124495105033,14,4,1.3862943611198906,4,1.0986122886681098,2,0,1
5.19295685089021,0.0,4.403665809777363,18,7,1.3862943611198906,4,0.6931471805599453,2,0,0
5.402677381872279,0.0,4.394449154672439,12,8,0.6931471805599453,3,0.0,2,0,0
4.605170185988092,1.0986122886681098,5.152713392689245,7,11,1.0986122886681098,4,0.6931471805599453,1,0,1
4.969813299576001,0.0,4.673109168996284,13,7,0.6931471805599453,4,0.0,1,0,1
1.791759469228055,1.0986122886681098,5.44673737166631,23,7,0.6931471805599453,4,0.0,2,4,1
2.5649493574615367,1.0986122886681098,4.404888303817144,9,9,1.0986122886681098,4,0.0,2,0,1
3.1780538303479458,1.0986122886681098,4.932097009765773,29,4,1.0986122886681098,4,0.6931471805599453,2,0,1
2.9444389791664403,0.6931471805599453,5.0238805208462765,16,8,1.0986122886681098,4,0.0,2,0,1
3.8501476017100584,0.0,4.6443908991413725,4,3,1.3862943611198906,3,1.0986122886681098,2,0,1
2.6390573296152584,1.0986122886681098,4.330733340286331,7,8,0.6931471805599453,4,0.0,2,0,1
1.791759469228055,0.0,4.543294782270004,27,2,0.6931471805599453,4,0.0,2,0,1
0.6931471805599453,0.6931471805599453,5.00172908462526,9,7,0.6931471805599453,4,1.0986122886681098,2,0,1
1.9459101490553132,1.0986122886681098,4.584967478670572,26,8,0.6931471805599453,4,0.0,2,0,1
0.0,0.6931471805599453,3.828641396489095,6,1,1.0986122886681098,3,0.0,1,0,1
3.8501476017100584,0.0,4.83397766692674,7,11,1.791759469228055,4,0.6931471805599453,1,0,1
4.394449154672439,0.0,4.919980925828125,9,10,1.0986122886681098,3,0.0,2,2,1
1.791759469228055,0.6931471805599453,4.919980925828125,11,6,0.6931471805599453,4,0.0,2,2,1
4.68213122712422,0.6931471805599453,4.6913478822291435,21,10,1.0986122886681098,4,0.6931471805599453,2,0,1
3.258096538021482,0.0,4.674696248636701,9,9,0.6931471805599453,4,0.0,1,0,0
4.454347296253507,0.0,4.59511985013459,3,12,0.6931471805599453,4,0.6931471805599453,1,0,1
1.791759469228055,0.0,4.189654742026425,8,11,0.0,2,0.6931471805599453,1,0,1
5.214935757608986,0.6931471805599453,4.618086411254637,6,5,1.3862943611198906,4,1.0986122886681098,2,0,0
5.455321115357702,0.0,4.52124495105033,29,8,1.791759469228055,4,0.6931471805599453,2,0,0
2.4849066497880004,0.0,4.454347296253507,25,7,1.6094379124341003,3,0.6931471805599453,2,0,1
5.187385805840755,0.6931471805599453,4.929063640402444,1,8,1.6094379124341003,4,0.6931471805599453,3,2,0
3.58351893845611,0.6931471805599453,4.493120682179469,2,12,1.0986122886681098,4,1.0986122886681098,2,0,1
3.044522437723423,1.0986122886681098,4.74493212836325,15,11,1.0986122886681098,4,0.0,1,2,1
4.727387818712341,0.0,4.61512051684126,2,6,1.0986122886681098,3,0.0,2,0,1
4.0943445622221,0.0,4.350277936359301,12,7,1.6094379124341003,4,1.0986122886681098,2,0,0
2.6390573296152584,0.0,4.394449154672439,2,3,1.3862943611198906,2,0.0,1,0,1
3.4965075614664802,0.6931471805599453,4.808111029984782,26,2,1.0986122886681098,4,0.0,3,2,0
2.5649493574615367,0.6931471805599453,4.941642422609304,7,10,1.3862943611198906,4,0.0,1,0,1
2.6390573296152584,0.0,4.189654742026425,17,2,0.6931471805599453,2,0.0,1,0,1
5.375278407684165,0.0,4.52124495105033,3,10,1.3862943611198906,3,0.6931471805599453,2,2,1
4.6443908991413725,0.0,4.6872108963243,11,7,1.3862943611198906,4,0.6931471805599453,2,0,1
4.204692619390966,0.6931471805599453,4.145987795373939,19,3,1.0986122886681098,4,1.0986122886681098,2,0,1
2.772588722239781,0.6931471805599453,4.740574822994295,4,12,1.0986122886681098,4,1.0986122886681098,2,0,1
4.736198448394496,0.0,4.51085950651685,11,11,0.6931471805599453,3,0.0,2,0,1
0.6931471805599453,0.0,4.330733340286331,8,1,0.6931471805599453,4,0.0,1,0,1
4.844187086458591,0.0,4.785823685681349,8,9,1.3862943611198906,4,0.0,2,0,0
3.9512437185814275,0.6931471805599453,4.867534450455582,1,11,1.3862943611198906,4,0.0,2,0,1
5.267858159063328,0.0,4.795790545596741,20,6,1.0986122886681098,3,0.6931471805599453,2,0,0
0.0,0.0,4.189654742026425,29,12,1.3862943611198906,3,0.6931471805599453,1,0,1
5.159055299214529,0.6931471805599453,5.902633333401366,25,7,1.0986122886681098,3,0.6931471805599453,2,0,0
2.3978952727983707,0.0,4.718498871295094,7,4,1.3862943611198906,4,0.0,2,0,0
5.634789603169249,0.0,4.709530201312334,12,10,1.3862943611198906,4,0.0,2,0,0
2.1972245773362196,0.0,4.430816798843313,4,11,0.6931471805599453,4,0.0,2,0,1
4.406719247264253,0.0,4.794550107149492,14,5,1.0986122886681098,4,1.0986122886681098,2,0,0
3.6375861597263857,0.0,4.350277936359301,23,10,0.6931471805599453,3,0.0,2,0,1
2.8903717578961645,0.6931471805599453,4.418840607796598,18,12,1.0986122886681098,3,1.0986122886681098,3,0,1
4.248495242049359,0.6931471805599453,4.52124495105033,20,3,1.3862943611198906,4,1.0986122886681098,2,0,1
0.6931471805599453,0.0,5.0689042022202315,22,9,0.6931471805599453,4,0.0,1,0,1
4.465908118654584,1.0986122886681098,5.297817241506355,22,5,1.3862943611198906,4,1.0986122886681098,3,0,1
2.8903717578961645,0.0,4.189654742026425,9,12,0.6931471805599453,2,0.0,1,0,1
3.6635616461296463,0.0,5.236441962829949,4,11,1.0986122886681098,4,0.0,2,4,1
0.6931471805599453,0.0,5.1328529268205045,6,7,1.6094379124341003,4,0.0,2,2,1
0.6931471805599453,0.0,4.382026634673881,14,11,0.6931471805599453,2,0.0,1,0,1
4.48863636973214,0.6931471805599453,4.51085950651685,7,10,1.0986122886681098,2,0.0,2,0,1
2.8903717578961645,0.0,5.117993812416755,9,7,0.6931471805599453,4,0.6931471805599453,2,2,0
4.61512051684126,0.0,4.61512051684126,28,9,1.6094379124341003,3,0.0,2,0,0
3.8918202981106265,0.6931471805599453,4.110873864173311,17,1,1.3862943611198906,3,1.0986122886681098,2,0,1
4.406719247264253,0.0,4.403665809777363,22,10,1.0986122886681098,3,1.0986122886681098,2,0,1
4.499809670330265,0.0,4.403665809777363,8,10,1.0986122886681098,3,1.0986122886681098,2,0,0
4.343805421853684,0.0,4.5081084731449605,30,8,1.6094379124341003,3,0.0,2,0,1
2.5649493574615367,0.0,3.6805952345262387,17,3,1.3862943611198906,3,0.0,2,0,1
1.6094379124341003,1.0986122886681098,4.61015772749913,22,11,1.0986122886681098,4,0.0,1,0,1
5.1298987149230735,0.0,4.454347296253507,22,4,1.0986122886681098,3,0.6931471805599453,2,0,0
5.62040086571715,0.0,4.709530201312334,17,4,0.0,3,1.0986122886681098,2,0,0
2.833213344056216,0.0,4.51085950651685,18,1,0.6931471805599453,4,0.6931471805599453,1,0,1
3.4011973816621555,1.0986122886681098,4.5591262474866845,15,9,1.0986122886681098,4,0.0,2,0,1
4.5217885770490405,0.0,4.460144413937834,26,6,0.0,4,0.6931471805599453,2,0,0
4.727387818712341,0.6931471805599453,4.350277936359301,7,8,1.0986122886681098,4,1.0986122886681098,2,0,0
4.564348191467836,0.6931471805599453,4.808111029984782,21,5,0.6931471805599453,4,0.6931471805599453,1,0,0
3.7376696182833684,0.6931471805599453,4.778282803696737,31,3,1.3862943611198906,4,0.0,2,0,1
2.0794415416798357,1.0986122886681098,4.768393867090105,27,12,1.791759469228055,4,0.6931471805599453,2,2,1
3.367295829986474,0.0,4.632785353021065,17,4,1.0986122886681098,4,1.0986122886681098,2,0,0
3.367295829986474,1.0986122886681098,4.407938016458383,6,2,0.6931471805599453,4,1.0986122886681098,1,0,1
4.584967478670572,0.6931471805599453,4.5591262474866845,20,11,0.0,4,1.0986122886681098,2,0,1
3.8066624897703196,0.6931471805599453,4.328098292648326,16,11,1.6094379124341003,4,0.6931471805599453,2,0,1
4.382026634673881,1.0986122886681098,4.707726774313183,9,12,1.0986122886681098,4,0.6931471805599453,2,0,1
0.6931471805599453,0.0,4.523960130562548,20,9,0.6931471805599453,4,1.0986122886681098,2,0,1
